"","t_3_3_12","t_3_5_5","t_3_5_21","t_3_6_17","t_3_7_2","t_3_8_14","t_3_9_18","t_3_10_22","t_3_11_12","t_3_12_16","t_4_2_19","t_4_3_17","t_4_4_22","t_4_5_19","t_4_6_17","t_4_7_14","t_4_8_25","t_4_9_22","t_4_10_14","t_4_11_17","t_4_12_15","t_5_1_19","t_5_2_16","t_5_3_16","t_5_4_20","t_5_5_4","t_5_5_11","t_5_6_14","t_5_7_19","t_5_8_17","t_5_9_15","t_5_10_20","t_5_11_17","t_5_12_13","t_6_1_18","t_6_2_22","t_6_3_29","t_6_4_19","t_6_6_20","t_6_7_25","t_6_8_24","t_6_9_13","t_6_10_15","t_7_2_14","t_7_4_4","t_7_5_21","t_7_6_NA","t_7_8_NA","t_7_9_20","t_7_11_14","t_7_12_17","t_8_3_19","t_8_4_22","t_8_5_14","t_8_6_18","t_8_7_9","t_8_8_20","t_8_9_22","t_8_10_20","t_8_11_20","t_8_12_11","t_9_2_18","t_9_3_11","t_9_4_23","t_9_5_13","t_9_6_18","t_9_7_9","t_9_8_19","t_9_9_24","t_9_10_22","t_9_11_12","t_9_12_23","t_10_1_28","t_10_2_11","t_10_3_24","t_10_4_27","t_10_5_17","t_10_6_29","t_10_7_21","t_10_8_11","t_10_9_15","t_10_10_21","t_10_11_23","t_10_12_16","t_11_1_11"
"5_ARISA_425.6",0.000657040736525665,na,0,0,0,na,0,0,na,na,0.00279515373345534,0.000963054894128965,0.000602025887113146,0,0,0,0,0,0,0,0,na,na,0,0.000408018768863368,na,0,na,na,na,0,0,0,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0.00276114910205151,0,0,0,0.000210014701029072,0,0,na,0.00153006885309839,na,0,0,0.00379220857147143,0.00127008128520225,0.000850023800666419,0.000321025039953116,na,na,0.00232614189465557,0.00244217095196664,0.000178013529028206,0.00142707420785881,0.000666016650416261,0.00109604055350048,na,0,0.000803045773609096,na,0,0,0.000368022081324879,0
"5_ARISA_427.4",0,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0.000293016115886374,0,na,0,na,na,na,0,0,0.000944044370085394,na,0,0.000846045686467069,0,0,0,0,0,0.000465527931675901,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,0,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_429.3",0,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0.000272014960822845,0,na,0,na,na,na,0,0,0.00119505616763988,na,0,0,0.000117005967304333,0,0,0,0,9.60057603456207e-05,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0.00156313130302945,na,0,na,0,0,0,0,0,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_430.1",0,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0.000283015565856122,0,na,0.000423016920676827,na,na,na,0,0,0,na,0,0.000212011448618225,0,0,0,0,0,0.000180010800648039,na,na,na,na,na,na,na,na,0,0,0,0.000194010476565735,0,0,0,0,0,0,na,0,na,0,0,0,0,0,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_431.4",0.000313019407203247,na,0,0,0,na,0,0.00025501479085787,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0.00087304801764097,0,na,0,na,na,na,0,0,0.00146606890523855,na,0,0.000684036937994652,0.000872044474268188,0,0,0,0.000217009982459193,0.000486029161749705,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0.00137509625673797,0,0,na,0,na,0.000932055923355401,0.000761051751519103,0,0,0,0,na,na,0,0,0,0.000901046854436431,0.00122103052576314,0.00177306560342733,na,0.000516023221044947,0,na,0,0,0,0
"5_ARISA_432",0,na,0,0,0,na,0,0,na,na,0,0.000150008550487378,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0,0,0,0,0,0,0,0.000125007500450027,na,na,na,na,na,na,na,na,0,0,0,0.000176009504513244,0,0,0,0.000256017921254488,0,0,na,0,na,0.000198011880712843,0,0,0,0,0,na,na,0,0,0,0.000579030109565697,0.00232805820145504,0,na,0.000484021780980144,0,na,0,0,0,0
"5_ARISA_432.8",0,na,0.000460018400736029,0,0,na,0,0,na,na,0,0.00114506526872032,0,0,0,0.0135046617284247,0,0,0,0.000222011544600319,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0.000222016873282369,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,0,0,na,na,0,0,0,0.011181581442235,0,0,na,0.00878539534279042,0,na,0,0,0,0
"5_ARISA_433.6",0,na,0,0,0,na,0,0,na,na,0,0.00077304406351162,0,0,0,0,0,0.000332018925078729,0,0,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0.000209014631024172,0,0,na,0,na,0,0,0,0,0.00100102802878481,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_434.5",0,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0.104259170366815,na,na,na,0,0.0331125231760661,0,na,0.000887067417123701,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,0,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_435.5",0.203304604885503,na,0.28180627225089,0.230572528626431,0.102131902331312,na,0.131175509371394,0.149281658336183,na,na,0.355244538449615,0.100511729168563,0.175730556413926,0.219287622243979,0.191951860774672,0.189331277232584,0.090679987399307,0.02606648578969,0.153933542743594,0.0630142767423906,0.0754196201417668,na,na,0.13763957017636,0.0190738773983603,na,0.0671726869074763,na,na,na,0.108472881279658,0,0.153699223863522,na,0.00142310815621987,0.112112054050919,0.172727809118265,0.152478538798173,0.00128205769259617,0.0789486316370553,0.111192114837283,0.0772261335680141,na,na,na,na,na,na,na,na,0.312810014880714,0.20326414688661,0.0416448318485657,0.115174219407848,0.0950438472362091,0.132382354353009,0.048641383427788,0.000528036962587381,0.067149551682964,0.107159001356114,na,0.0269382122195499,na,0,0,0.0227352504387741,0.0149259552611367,0.00447612533150928,0.00806062872904086,na,na,0.0348241242715806,0.0415509085635995,0.0415511578879995,0.0164568557564993,0.143402585064627,0.101740764408283,na,0.0326104674710362,0.0213072145112271,na,0.0438329724837618,0,0.0515570934256055,0.0356603186762525
"5_ARISA_436.3",0,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0.14861894475779,na,na,na,0,0,0,na,0.00127709705937651,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0.0334668112121418,na,0.0121415463695866,na,0.000161009660579635,0,0,0,0.00134803774505686,0.000745058114532934,na,na,0,0,0,0.00341417753723194,0,0,na,0,0,na,0,0,0,0.00298265211525788
"5_ARISA_438.2",0,na,0,0,0,na,0,0,na,na,0,0.000388022117260684,0,0,0,0,0,0,0,0.00127806645945589,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0.000425023376285696,0,0,0,na,na,0.000194011834721918,0.0002920204414309,0,0.000252013104681443,0.000781019525488137,0.000604022348826907,na,0,0,na,0,0,0,0
"5_ARISA_439.2",0.000590036582268101,na,0.000638025521020841,0.000776038801940097,0,na,0.000561023562989646,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0,0,0,0,0,0,0,6.0003600216013e-05,na,na,na,na,na,na,na,na,0.00111605357057139,0.000487021915986219,0,0,0,0.000122005856281101,0,0,0,0,na,0,na,0,0,0.000166009130502178,0,0,0,na,na,0,0,0,0,0.00102802570064252,0,na,0,0,na,0,0,0,0
"5_ARISA_442",0,na,0,0,0,na,0,0,na,na,0.000203011165614109,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0.000981039241569663,na,na,na,0,0,0.000398018706879223,na,0,0,0,0,0,0,0.000197009062416871,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0.00326627436704683,na,0,na,0,0,0,0,0,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_444",0,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0.000422016880675227,na,na,na,0,0,0.000307014429678195,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0.00129210853711712,na,0,na,0,0,0,0,0,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_445.8",0,na,0,0,0,na,0,0,na,na,0,0,0.000795034186470018,0,0.00040002680179572,0,0,0,0,0,0,na,na,0.000322017710974104,0.000485022311026307,na,0.000554022160886436,na,na,na,0,0,0.000320015040706913,na,0,0,0,0,0,0,0.000201009246425336,0,na,na,na,na,na,na,na,na,0.000233011184536858,0.000441019845893065,0,0,0,0,0,0,0,0.000260021841834714,na,0,na,0,0,0,0,0,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_448.7",0,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,0.000363017061801905,na,0,0.000232012528676549,0.000158008058410979,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0.000259021757827658,na,0,na,0,0,0,0,0,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_450.2",0,na,0,0.00032101605080254,0,na,0,0.000135007830454166,na,na,0,0,0,0,0,0,0,0.000243013851789552,0,0,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0.000114008664658514,0.000594032077732198,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,0,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_452.1",0,na,0.000106004240169607,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0.000274020825582744,0.000261014094761117,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0.000390019891014442,0,0,0,0,0.0001290108369103,na,0,na,0,0,0,0,0,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0.000340014280599785,0,0
"5_ARISA_454",0,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0.000279013671669912,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0.000362016652766027,0.00073703464062811,na,0,0,0,0,0.000303013635613603,0,0.000122005612258164,0,na,na,na,na,na,na,na,na,0,0,0,0.00038002052110814,0,0.000271013008624414,0,0,0,0.000349029318462751,na,0,na,0,0,0.000186010230562681,0,0.0139233898549159,0,na,na,0,0,0.000558042411223253,0,0,0,na,0,0,na,0.00153006885309839,0,0,0
"5_ARISA_460.7",0,na,0.000179007160286411,0,0,na,0,0.000182010556612284,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0,0,0,0.000404022625267015,0.000284012780575126,0,0,0,na,na,na,na,na,na,na,na,0.000769036913771861,0.000783035236585646,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,0,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0,0,0.000113005763293928
"5_ARISA_469.4",0,na,0,0,0,na,0,0,na,na,0,0,0.00349115011945514,0,0,0,0,0,0,0,0,na,na,0.0486276745220987,0.0678921230376597,na,0,na,na,na,0.000672030241360861,0,0,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0.00552537572554934,0,0,0,0,0,0,0,na,0,na,0,0,0,0,0,0.00175513690067825,na,na,0,0.000255017851249587,0,0.0124766487857369,0,0.00253809390947465,na,0.00815036676650449,0,na,0,0,0.00112206732403944,0
"5_ARISA_471.9",0.000186011532715028,na,0,0,0,na,0,0.000850049302859566,na,na,0,0.00929552984520117,0.000666028639231487,0.00130206900965751,0.000294019699319854,0.000279013671669912,0.00964153028416563,0.00629135860744062,0,0.0124686483697152,0.00688733059186841,na,na,0,0,na,0,na,na,na,0.00249011205504248,0.00154607111927149,0.000331015557731213,na,0.00174413255407411,0.00547029539595138,0,0,0,0.0047712194760959,0.0307224132310086,0.00595885753145189,na,na,na,na,na,na,na,na,0.000368017664847913,0.000423019035856614,0,0.0014110761981147,0.00151107706493031,0.00266212778213354,0.013253649428822,0,0.0082173122578658,0.00222318674768681,na,0.000911040996844858,na,0.000196011760705642,0,0.0037392056563111,0,0.00341509562267744,0.000250019501521119,na,na,0.00426526018087103,0.00380526636864581,0.00179713658238026,0.00143007436386692,0.00231405785144629,0,na,0,0.00308517585502374,na,0.00233610512473061,0,0.00433426005560334,0
"5_ARISA_473",0,na,0,0,0,na,0,0.000950055103195985,na,na,0,0.00201111463353411,0,0,0,0,0.0073634049872743,0,0,0.00271514118734174,0,na,na,0,0.000275012650581927,na,0,na,na,na,0,0.0023421077369559,0,na,0.00107008132618079,0,0,0,0,0,0,0.000874052443146589,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0.00308415112340505,0,0.00175306661653143,0.000246020665735922,na,0,na,0,0,0,0,0.00197405527354766,0,na,na,0.00111006771413056,0.00181812726890882,0,0,0,0,na,0,0,na,0,0,0.000638038282296938,0
"5_ARISA_474.9",0,na,0,0,0.000212010176488471,na,0,0,na,na,0.000411022606243343,0.00283316149020494,0.00052102240396337,0,0.00100306720550277,0.00103905091349476,0.00457925185885224,0.0164379369624069,0,0.00779040510106526,0.00871941853208954,na,na,0.000241013255729065,0.000956043978022989,na,0,na,na,na,0.00176807956358036,0.0026591223196267,0.00015600733234462,na,0.000361027438085294,0.00304816460088845,0,0,0,0.000261012006552301,0.00547625190758775,0.00608536512190731,na,na,na,na,na,na,na,na,0.000425020400979247,0,0,0,0,0,0.00507324858918087,0.000290020301421099,0.00664225240559141,0.00120910156453142,na,0,na,0.000380022801368082,0.00189312873275383,0.000307016885928726,0,0.0030480853463897,0,na,na,0.00290517721581016,0.00226715870110908,0.000802060956632704,0,0,0,na,0,0,na,0,0,0.00341120467228034,0
"5_ARISA_476.8",0.000652040426506443,na,0.000198007920316813,0.000254012700635032,0,na,0,0,na,na,0.00215911875153133,0.00193811047229692,0.0033721450022351,0,0.000660044222962939,0.00141106914238798,0,0,0,0.00658934264581758,0,na,na,0,0.000250011500529024,na,0,na,na,na,0.00241710876989464,0,0,na,0.00064604909973158,0,0,0,0.00220609927446735,0,0,0.00126207572454347,na,na,na,na,na,na,na,na,0,0.00167707546839608,0,0,0,0,0,0.00783154820837459,0,0.000730061325151313,na,0,na,0.00110606636398184,0.00617241972454127,0.000188010340568731,0.000167010688684076,0,0,na,na,0.0017241051704154,0.0008750612542878,0.00108008208623855,0.00369119194198098,0,0.00313511599929197,na,0.00346215579701087,0,na,0,0.0031371317595339,0.00214412864771886,0
"5_ARISA_478.8",0.0183871400026802,na,0.00294411776471059,0.0303335166758338,0.00468822503480167,na,0,0,na,na,0.0574321587687323,0.00117706709282429,0.0230699920096564,0,0.0212454234433707,0,0.00116006380350919,0.00598334105043987,0.00323015827775561,0.00764939776868397,0.0175398419124118,na,na,0.0407412407682423,0.0528774323618886,na,0,na,na,na,0.0388177467986059,0.0043982023173066,0.0112945308429496,na,0.000958072813533829,0.0139427529086571,0.00429421900516926,0.0150168409430928,0.000590026551194804,0,0.0008200377217352,0.00377972678360702,na,na,na,na,na,na,na,na,0.0113015424740388,0.041927886754904,0.00588039986719097,0,0.00704935951733538,0.0012170584188041,0.0013390656142151,0,0.000625023750902534,0,na,0.00622528013760619,na,0,0.00122908357768328,0.00702338628624574,0.00447128616231439,0.000352009856275976,0.00130210156392199,na,na,0.00313819142967721,0.00210214715030052,0.00296322520511559,0.0137767163892522,0,0.0135235003695137,na,0.0157777099969499,0.00967855167744562,na,0.0226820206909311,0,0.0124507470448227,0.00156457979356947
"5_ARISA_480",0.0237324714132276,na,0.000877035081403256,0,0,na,0,0,na,na,0,0.0134227650976106,0,0.0157998373913817,0,0,0,0.00299217055372156,0.00146507178851764,0,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0,0,0,0,0.00113005085228835,0,0,0.00206012360741645,na,na,na,na,na,na,na,na,0.00996047810294894,0,0,0,0.0073293737980637,0.000435020881002288,0,0,0,0,na,0.00299613482606717,na,0.000260015600936056,0.000543036926511003,0.00365620109106001,0.0102966589861751,0,0.00099007722602363,na,na,0,0,0,0.00283114721965542,0,0.00207507677784078,na,0.00137606192278653,0.00141008037458135,na,0.000322014490652079,0.00118004956208161,0,0
"5_ARISA_481.8",0,na,0,0,0,na,0,0,na,na,0,0.00178210157979005,0,0,0,0,0,0,0,0,0.000542026017248828,na,na,0,0,na,0,na,na,na,0,0,0,na,0.000516039218980642,0.000182009828530741,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0.00124205961886171,0,0,0,0,0,0,0.0265618593301531,0,0,na,0,na,0.00131707902474148,0.00364124760483713,0,0,0,0.000395030812403367,na,na,0.000216013176803785,0,0,0.0027541432154472,0,0,na,0,0,na,0,0.00105704439586463,0,0
"5_ARISA_482.2",0,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,0.000257007196201494,0,na,na,0,0.000168011760823258,0,0,0,0,na,0,0.000283016131919519,na,0.000534024031081399,0,0,0
"5_ARISA_484.1",0.00112106950630939,na,0,0,0.000182008736419348,na,0,0.00105906142556268,na,na,0.00280215411847652,0.00895051017908021,0.00340914659330351,0.00465224656906816,0.00646143291600537,0.000669032782606348,0.00098905439799189,0.00577332907975755,0.00262812877831014,0.000888046178401277,0.00181608717218426,na,na,0.000248013640750241,0,na,0,na,na,na,0.00436719652384357,0.000380017480804117,0,na,0,0.00368619905474896,0.00018500943548121,0,0,0.0013670628848927,0.00101004646213726,0.00332719963197792,na,na,na,na,na,na,na,na,0,0.00242910930991895,0.000155010540716769,0.000421022735227702,0,0.00115305534665664,0,0,0.0021020798790354,0.001502126178599,na,0.00223410053452405,na,0,0,0.00125206886378751,0.000266017025089606,0.00501014028392795,0.00242418908674877,na,na,0.00117107143535756,0.00173112117848249,0.00207115740796301,0.00836343489861473,0,0,na,0,0.00145608299673081,na,0.00156607047317129,0,0.00757245434726083,0
"5_ARISA_484.9",0,na,0,0,0,na,0,0.000235013630790586,na,na,0.000516028381560986,0.00186010602604348,0,0.00232112301952003,0,0,0,0.00139607957653586,0.000454022247090107,0,0,na,na,0,0,na,0,na,na,na,0.000395017775799911,0,0,na,0,0,0,0,0,0,0,0.0013720823249395,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0.000593032616793924,0,0,0,na,na,0,0,0,0.000544028289471052,0,0,na,0,0.00328918748368657,na,0,0,0,0
"5_ARISA_486.6",0,na,0,0,0,na,0,0,na,na,0,0.00280916012212696,0.0010370445929175,0.00446923686955409,0.00105907095775417,0,0.000523028766582162,0.00298517015469882,0.000936045866247446,0,0,na,na,0,0,na,0,na,na,na,0.00038501732577966,0,0,na,0,0,0,0,0,0,0,0.000346520791247475,na,na,na,na,na,na,na,na,0,0,0,0.00146207895226342,0.00140807181166239,0,0,0,0,0.000345028982434524,na,0,na,0,0,0.000709038997144843,0,0,0,na,na,0,0,0,0.00135107025565329,0.000491012275306883,0,na,0.00210509472926282,0.004294244771952,na,0,0,0,0
"5_ARISA_487.4",0,na,0,0,0,na,0,0,na,na,0.000617033936866528,0,0,0.00111105888612096,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0.000519035294400019,0,0,0,0,0,0,0,na,0,na,0,0,0,0,0,0,na,na,0,0,0,0.00107105569489613,0,0.00111104110852102,na,0.00226210179458076,0.000512029185663583,na,0,0,0,0
"5_ARISA_488",0.00196712196156162,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0.000796035821611973,0,0,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0.000367023489503328,0,0,na,na,0,0,0,0,0,0.00115304266257852,na,0,0,na,0,0,0.0004610276616597,0
"5_ARISA_490",0.00237514725913007,na,0,0.00583129156457823,0.00602528921388227,na,0,0.00097505655328009,na,na,0.00626034431893754,0.00999156951946261,0.0147686350513072,0.0178639467891798,0.013926933104518,0.00262012838629093,0.00129707133892364,0.00205411708467383,0.00246412074191635,0.000927048206506738,0.000334016032769573,na,na,0.000646035531954257,0.000391017986827394,na,0.00109804392175687,na,na,na,0.00888339975298888,0,0,na,0,0.000297016038866099,0.00110805651088206,0.000826046258590481,0,0.00268912369969019,0.000519023875098255,0.00103756225373522,na,na,na,na,na,na,na,na,0.000213010224490776,0.00141606372286753,0.00338823039966718,0.00568530700657836,0.0108765547042899,0.00196109413251836,0,0.000185012950906563,0.000630023940909755,0.00045503822321075,na,0.00230510372966784,na,0.000311018661119667,0,0.00174309587027287,0.00279717901945725,0.00100202805678559,0.00467136436642058,na,na,0,0.000319022331563209,0,0.00699836391492358,0.000713017825445636,0.00393114545238174,na,0.0147426634198539,0.00823146919374404,na,0.00542224400098004,0,0.00157009420565234,0.000630532157140014
"5_ARISA_491.7",0.00170810590256596,na,0,0,0,na,0,0,na,na,0.00138207601418078,0.000781044519537614,0,0,0.00135709092509198,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0,0,0,0,0,0,0,0.000566533992039522,na,na,na,na,na,na,na,na,0,0,0.000525035702427765,0,0.000884045086299401,0,0,0,0,0.000797066953624104,na,0,na,0,0,0.000189010395571756,0.000359022977470558,0,0,na,na,0,0,0,0.00105005460283935,0,0,na,0,0,na,0,0,0,0
"5_ARISA_493.6",0,na,0,0,0,na,0,0,na,na,0,0,0,0.000238012614668577,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0.00424932294854409,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0.000470032902303161,0,0,na,0,na,0.000132007920475229,0,0,0,0,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_505.7",0,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0,0,0.000236012036613867,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0.000255011475516398,0,0,0,0,0,0.000285019951396598,0,0,na,0,na,0.000275016500990059,0.000195013260901741,0,0,0,0,na,na,0.000201012261747967,0.000334023381636715,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_507.4",0.00212013144814979,na,0,0,0,na,0,0.000129007482433981,na,na,0,0,0.000310013330573215,0,0,0.00577628303786885,0,0,0,0,0,na,na,0.000207011385626209,0,na,0,na,na,na,0,0,0,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0.00141706801926492,0,0,0,0,0,0,0,0,0,na,0,na,0,0,0,0,0,0.000438034166665,na,na,0,0.000540037802646185,0,0,0,0,na,0.00116505242735923,0,na,0,0,0,0
"5_ARISA_509.9",0.0162250059503689,na,0,0.000356017800890044,0.000859041233979231,na,0,0,na,na,0.00383121071658941,0.00247714119704823,0.0374796116232998,0,0.00169811377362283,0.000766037535839256,0,0.001533087385981,0.00256012544614686,0,0,na,na,0.00306916880428424,0.00203409356830414,na,0,na,na,na,0.00452420358916151,0.000245011270518444,0.000256012032565531,na,0,0,0.00306115611896207,0.00247213843975263,0,0,0,0.000124007440446427,na,na,na,na,na,na,na,na,0.00499423972350673,0.00492322154496952,0.00428629146781981,0.000638034453860508,0.00164908410328927,0.000683032785573708,0,0,0,0.000618051916360974,na,0,na,0,0,0,0.00155509952636969,0,0.00249719478119293,na,na,0,0.0005840408828618,0.000621047199587169,0.00702236516298847,0,0.00456116876324424,na,0.023115040176808,0,na,0,0,0.00199011940716443,0.00162258275172034
"5_ARISA_511",0,na,0,0,0.00132206345904603,na,0,0,na,na,0.000984054122976764,0.000646036824098974,0,0,0.000468031358100993,0,0,0,0,0,0,na,na,0.00198910940101706,0.0016900777435762,na,0,na,na,na,0.000504022681020646,0,0,na,0,0,0,0.00287916123302905,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0.000327022237512151,0,0.000500025501300566,0,0,0,0,0.000339028478392185,na,0,na,0,0,0,0,0,0.000499038925036153,na,na,0,0,0,0.00143007436386692,0,0.000533019721729704,na,0.00286612897580391,0,na,0,0,0,0.000187509562987712
"5_ARISA_511.6",0,na,0,0,0,na,0,0,na,na,0,0,0,0,0,0,0,0,0,0,0.000496023809142839,na,na,0.000685037677072239,0,na,0.000252010080403216,na,na,na,0,0,0,na,0,0,0,0,0,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0,0,0,0.00036703083058977,na,0,na,0,0,0,0,0,0.000198015445204726,na,na,0,0,0,0,0,0,na,0.000864038881749679,0,na,0,0,0,5.90030091534668e-05
"5_ARISA_515.9",0,na,0,0,0,na,0.000272011424479828,0.000245014210824228,na,na,0,0,0,0,0.000223014942001114,0,0,0,0,0,0,na,na,0,0,na,0,na,na,na,0,0,0,na,0,0,0,0,0.00135306088773995,0,0,0,na,na,na,na,na,na,na,na,0,0,0,0,0,0,0.000529025922270191,0.000282019741381897,0,0.000359030158533317,na,0,na,0,0,0,0,0,0,na,na,0.000453027634685716,0,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_517",0.000590036582268101,na,0,0,0,na,0,0,na,na,0,0,0,0,0.000308020637382705,0,0,0,0,0,0.000303014544698146,na,na,0,0,na,0,na,na,na,0,0,0,na,0.000255019381472992,0.000292015768851518,0,0,0.000298013410603477,0,0,0,na,na,na,na,na,na,na,na,0.000789037873817943,0,0,0,0,0,0,0,0,0.000391032846759128,na,0.000394017730797886,na,0,0,0,0,0,0,na,na,0,0,0,0,0,0,na,0,0,na,0,0,0,0
"5_ARISA_519",0.00178911092487734,na,0.000254010160406416,0.000610030501525076,0,na,0.000868036457531216,0.000302017517015987,na,na,0.0116206391351524,0.00213012141692076,0.0078243364464672,0.00151108008724462,0.00224915069309644,0,0.000231012705698813,0.000917052271979503,0,0.00402920951889498,0.00351716882410356,na,na,0.000765042077314252,0,na,0.00141505660226409,na,na,na,0.000399017955808011,0,0,na,0,0.00262814191966366,0.00330816871660455,0.00163409150912451,0.00519923396552845,0,0,0.000562533752025121,na,na,na,na,na,na,na,na,0.00284413651855289,0.00143606462290803,0.00038702631778961,0.000350018901020655,0.000709036160844203,0.000281013488647455,0.000193009457463416,0.000645045153160721,0,0.000228019153608903,na,0.00558025111130001,na,0,0,0.000130007150393272,0,0,0,na,na,0.00182011102677263,0.00792655485884012,0.00515939211380065,0.00158908263229688,0,0.000620022940848811,na,0,0,na,0,0,0.00459527571654299,0.00341067394437116
